1.000000,0.000000,0.000000,0.000000,0.000000,7479,7479
1.000000,0.000000,0.000000,0.000000,0.000000,10895,10895
3.000000,1.000000,0.000000,0.000000,0.000000,11080,11080
1.000000,0.000000,0.000000,0.000000,0.000000,6080,6080
1.000000,0.000000,0.000000,0.000000,0.000000,24869,24869
1.000000,0.000000,0.000000,0.000000,0.000000,7230,7230
1.000000,0.000000,0.000000,0.000000,0.000000,14887,14887
2.000000,0.000000,0.000000,0.000000,0.000000,9817,9817
3.000000,0.000000,0.000000,0.000000,0.000000,24869,24869
1.000000,0.000000,0.000000,0.000000,0.000000,5834,5834
4.000000,0.000000,0.000000,0.000000,0.000000,11196,11196
1.000000,0.000000,0.000000,0.000000,0.000000,3034,3034
2.000000,0.000000,0.000000,0.000000,0.000000,20579,20579
1.000000,0.000000,0.000000,0.000000,0.000000,20411,20411
7.000000,2.000000,0.000000,0.000000,0.000000,1010,1010
1.000000,0.000000,0.000000,0.000000,0.000000,23259,23259
1.000000,0.000000,0.000000,0.000000,0.000000,12977,12977
1.000000,0.000000,0.000000,0.000000,0.000000,21865,21865
1.000000,0.000000,0.000000,0.000000,0.000000,4887,4887
1.000000,0.000000,0.000000,0.000000,0.000000,13844,13844
1.000000,0.000000,0.000000,0.000000,0.000000,16722,16722
2.000000,0.000000,0.000000,0.000000,0.000000,5703,5703
4.000000,0.000000,0.000000,0.000000,0.000000,6245,6245
1.000000,0.000000,0.000000,0.000000,0.000000,1912,1912
1.000000,0.000000,0.000000,0.000000,0.000000,4993,4993
1.000000,0.000000,0.000000,0.000000,0.000000,22898,22898
1.000000,0.000000,0.000000,0.000000,0.000000,5087,5087
33.000000,10.000000,0.000000,0.000000,0.000000,18879,18879
1.000000,0.000000,0.000000,0.000000,0.000000,19514,19514
1.000000,0.000000,0.000000,0.000000,0.000000,6591,6591
2.000000,0.000000,0.000000,0.000000,0.000000,11528,11528
1.000000,0.000000,0.000000,0.000000,0.000000,18459,18459
1.000000,0.000000,0.000000,0.000000,0.000000,23928,23928
1.000000,0.000000,0.000000,0.000000,0.000000,21838,21838
3.000000,0.000000,0.000000,0.000000,0.000000,10686,10686
1.000000,0.000000,0.000000,0.000000,0.000000,5680,5680
1.000000,0.000000,0.000000,0.000000,0.000000,24344,24344
1.000000,0.000000,0.000000,0.000000,0.000000,12285,12285
1.000000,0.000000,0.000000,0.000000,0.000000,13247,13247
1.000000,0.000000,0.000000,0.000000,0.000000,14373,14373
19.000000,1.000000,0.000000,0.000000,0.000000,13471,13471
1.000000,0.000000,0.000000,0.000000,0.000000,7495,7495
1.000000,0.000000,0.000000,0.000000,0.000000,21092,21092
1.000000,0.000000,0.000000,0.000000,0.000000,26737,26737
1.000000,0.000000,0.000000,0.000000,0.000000,22583,22583
2.000000,0.000000,0.000000,0.000000,0.000000,25372,25372
1.000000,0.000000,0.000000,0.000000,0.000000,24385,24385
1.000000,0.000000,0.000000,0.000000,0.000000,17061,17061
1.000000,0.000000,0.000000,0.000000,0.000000,7743,7743
1.000000,0.000000,0.000000,0.000000,0.000000,22556,22556
1.000000,0.000000,0.000000,0.000000,0.000000,14342,14342
1.000000,0.000000,0.000000,0.000000,0.000000,6839,6839
1.000000,0.000000,0.000000,0.000000,0.000000,7611,7611
6.000000,0.000000,0.000000,0.000000,0.000000,6918,6918
8.000000,0.000000,0.000000,0.000000,0.000000,29225,29225
1.000000,0.000000,0.000000,0.000000,0.000000,28230,28230
1.000000,0.000000,0.000000,0.000000,0.000000,23407,23407
7.000000,2.000000,0.000000,0.000000,0.000000,3809,3809
225.000000,6.000000,0.000000,0.000000,0.000000,17606,17606
1.000000,0.000000,0.000000,0.000000,0.000000,25372,25372
3.000000,0.000000,0.000000,0.000000,0.000000,6805,6805
1.000000,0.000000,0.000000,0.000000,0.000000,16965,16965
1.000000,0.000000,0.000000,0.000000,0.000000,19632,19632
1.000000,0.000000,0.000000,0.000000,0.000000,1442,1442
4.000000,0.000000,0.000000,0.000000,0.000000,21865,21865
1.000000,0.000000,0.000000,0.000000,0.000000,4538,4538
15.000000,0.000000,0.000000,0.000000,0.000000,12410,12410
1.000000,0.000000,0.000000,0.000000,0.000000,16305,16305
1.000000,0.000000,0.000000,0.000000,0.000000,9818,9818
2.000000,0.000000,0.000000,0.000000,0.000000,24258,24258
1.000000,0.000000,0.000000,0.000000,0.000000,5357,5357
1.000000,0.000000,0.000000,0.000000,0.000000,9709,9709
1.000000,0.000000,0.000000,0.000000,0.000000,16965,16965
1.000000,0.000000,0.000000,0.000000,0.000000,3852,3852
8.000000,0.000000,0.000000,0.000000,0.000000,24411,24411
1.000000,0.000000,0.000000,0.000000,0.000000,26771,26771
1.000000,0.000000,0.000000,0.000000,0.000000,19514,19514
6.000000,0.000000,0.000000,0.000000,0.000000,23793,23793
1.000000,0.000000,0.000000,0.000000,0.000000,16624,16624
7.000000,0.000000,0.000000,0.000000,0.000000,29084,29084
10.000000,0.000000,0.000000,0.000000,0.000000,23049,23049
1.000000,0.000000,0.000000,0.000000,0.000000,5086,5086
1.000000,0.000000,0.000000,0.000000,0.000000,28117,28117
1.000000,0.000000,0.000000,0.000000,0.000000,6665,6665
1.000000,0.000000,0.000000,0.000000,0.000000,25005,25005
2.000000,0.000000,0.000000,0.000000,0.000000,15921,15921
3.000000,0.000000,0.000000,0.000000,0.000000,4676,4676
1.000000,0.000000,0.000000,0.000000,0.000000,23531,23531
1.000000,0.000000,0.000000,0.000000,0.000000,4038,4038
1.000000,0.000000,0.000000,0.000000,0.000000,223,223
3.000000,0.000000,0.000000,0.000000,0.000000,647,647
8.000000,0.000000,0.000000,0.000000,0.000000,6290,6290
2.000000,1.000000,0.000000,0.000000,0.000000,7409,7409
1.000000,0.000000,0.000000,0.000000,0.000000,19455,19455
14.000000,3.000000,0.000000,0.000000,0.000000,19745,19745
1.000000,0.000000,0.000000,0.000000,0.000000,4281,4281
3.000000,0.000000,0.000000,0.000000,0.000000,28641,28641
1.000000,0.000000,0.000000,0.000000,0.000000,16913,16913
1.000000,0.000000,0.000000,0.000000,0.000000,3228,3228
2.000000,0.000000,0.000000,0.000000,0.000000,8633,8633
7.000000,0.000000,0.000000,0.000000,0.000000,16463,16463
3.000000,0.000000,0.000000,0.000000,0.000000,14580,14580
4.000000,0.000000,0.000000,0.000000,0.000000,15315,15315
2.000000,0.000000,0.000000,0.000000,0.000000,3775,3775
1.000000,0.000000,0.000000,0.000000,0.000000,6092,6092
3.000000,0.000000,0.000000,0.000000,0.000000,9838,9838
1.000000,0.000000,0.000000,0.000000,0.000000,10584,10584
1.000000,0.000000,0.000000,0.000000,0.000000,16939,16939
6.000000,0.000000,0.000000,0.000000,0.000000,24984,24984
1.000000,0.000000,0.000000,0.000000,0.000000,14020,14020
1.000000,0.000000,0.000000,0.000000,0.000000,17775,17775
2.000000,0.000000,0.000000,0.000000,0.000000,432,432
2.000000,0.000000,0.000000,0.000000,0.000000,6747,6747
1.000000,0.000000,0.000000,0.000000,0.000000,29099,29099
2.000000,0.000000,0.000000,0.000000,0.000000,9242,9242
1.000000,0.000000,0.000000,0.000000,0.000000,15125,15125
1.000000,0.000000,0.000000,0.000000,0.000000,21110,21110
1.000000,0.000000,0.000000,0.000000,0.000000,14242,14242
1.000000,0.000000,0.000000,0.000000,0.000000,21623,21623
1.000000,0.000000,0.000000,0.000000,0.000000,10268,10268
1.000000,0.000000,0.000000,0.000000,0.000000,14580,14580
1.000000,0.000000,0.000000,0.000000,0.000000,19101,19101
25.000000,4.000000,0.000000,0.000000,0.000000,6096,6096
5.000000,1.000000,0.000000,0.000000,0.000000,28410,28410
1.000000,0.000000,0.000000,0.000000,0.000000,28484,28484
1.000000,0.000000,0.000000,0.000000,0.000000,25305,25305
1.000000,0.000000,0.000000,0.000000,0.000000,25214,25214
1.000000,0.000000,0.000000,0.000000,0.000000,13489,13489
5.000000,0.000000,0.000000,0.000000,0.000000,6160,6160
1.000000,0.000000,0.000000,0.000000,0.000000,949,949
1.000000,0.000000,0.000000,0.000000,0.000000,1279,1279
1.000000,0.000000,0.000000,0.000000,0.000000,11849,11849
1.000000,0.000000,0.000000,0.000000,0.000000,2226,2226
1.000000,0.000000,0.000000,0.000000,0.000000,2471,2471
1.000000,0.000000,0.000000,0.000000,0.000000,23736,23736
5.000000,1.000000,0.000000,0.000000,0.000000,3313,3313
3.000000,0.000000,0.000000,0.000000,0.000000,9929,9929
1.000000,0.000000,0.000000,0.000000,0.000000,7732,7732
1.000000,0.000000,0.000000,0.000000,0.000000,26807,26807
2.000000,0.000000,0.000000,0.000000,0.000000,22103,22103
1.000000,0.000000,0.000000,0.000000,0.000000,16540,16540
1.000000,0.000000,0.000000,0.000000,0.000000,15251,15251
3.000000,1.000000,0.000000,0.000000,0.000000,14020,14020
4.000000,0.000000,0.000000,0.000000,0.000000,9160,9160
3.000000,0.000000,1.000000,0.000000,0.000000,16217,16217
1.000000,0.000000,0.000000,0.000000,0.000000,4338,4338
1.000000,0.000000,0.000000,0.000000,0.000000,25260,25260
1.000000,0.000000,0.000000,0.000000,0.000000,17920,17920
2.000000,0.000000,0.000000,0.000000,0.000000,215,215
12.000000,0.000000,0.000000,0.000000,0.000000,19500,19500
0.000000,1.000000,0.000000,0.000000,0.000000,9193,9193
1.000000,0.000000,0.000000,0.000000,0.000000,19673,19673
4.000000,0.000000,1.000000,0.000000,0.000000,23662,23662
1.000000,0.000000,0.000000,0.000000,0.000000,13285,13285
1.000000,0.000000,0.000000,0.000000,0.000000,911,911
1.000000,0.000000,0.000000,0.000000,0.000000,554,554
1.000000,0.000000,0.000000,0.000000,0.000000,14065,14065
4.000000,0.000000,0.000000,0.000000,0.000000,19416,19416
2.000000,0.000000,0.000000,0.000000,0.000000,4172,4172
1.000000,0.000000,0.000000,0.000000,0.000000,28836,28836
1.000000,0.000000,0.000000,0.000000,0.000000,4807,4807
1.000000,0.000000,0.000000,0.000000,0.000000,16205,16205
1.000000,0.000000,0.000000,0.000000,0.000000,21110,21110
3.000000,0.000000,0.000000,0.000000,0.000000,4443,4443
1.000000,0.000000,0.000000,0.000000,0.000000,20529,20529
5.000000,0.000000,0.000000,0.000000,0.000000,24869,24869
8.000000,0.000000,0.000000,0.000000,0.000000,15584,15584
4.000000,0.000000,0.000000,0.000000,0.000000,1831,1831
2.000000,0.000000,0.000000,0.000000,0.000000,29099,29099
1.000000,0.000000,0.000000,0.000000,0.000000,20132,20132
4.000000,0.000000,0.000000,0.000000,0.000000,7542,7542
124.000000,3.000000,0.000000,0.000000,0.000000,12220,12220
2.000000,0.000000,0.000000,0.000000,0.000000,14533,14533
17.000000,0.000000,0.000000,0.000000,0.000000,7105,7105
4.000000,0.000000,0.000000,0.000000,0.000000,10329,10329
1.000000,0.000000,0.000000,0.000000,0.000000,4102,4102
1.000000,0.000000,0.000000,0.000000,0.000000,21050,21050
1.000000,0.000000,0.000000,0.000000,0.000000,29121,29121
5.000000,1.000000,0.000000,0.000000,0.000000,29389,29389
0.000000,1.000000,0.000000,0.000000,0.000000,16463,16463
1.000000,0.000000,0.000000,0.000000,0.000000,934,934
1.000000,0.000000,1.000000,0.000000,0.000000,8313,8313
1.000000,0.000000,0.000000,0.000000,0.000000,13592,13592
3.000000,0.000000,0.000000,0.000000,0.000000,13450,13450
1.000000,0.000000,0.000000,0.000000,0.000000,10340,10340
1.000000,0.000000,0.000000,0.000000,0.000000,1917,1917
5.000000,0.000000,0.000000,0.000000,0.000000,22180,22180
7.000000,1.000000,0.000000,0.000000,0.000000,15478,15478
1.000000,0.000000,0.000000,0.000000,0.000000,23236,23236
5.000000,1.000000,0.000000,0.000000,0.000000,8719,8719
2.000000,0.000000,0.000000,0.000000,0.000000,2655,2655
1.000000,0.000000,0.000000,0.000000,0.000000,25917,25917
3.000000,0.000000,0.000000,0.000000,0.000000,17958,17958
1.000000,0.000000,0.000000,0.000000,0.000000,16500,16500
1.000000,0.000000,0.000000,0.000000,0.000000,9645,9645
3.000000,0.000000,0.000000,0.000000,0.000000,14643,14643
1.000000,0.000000,1.000000,0.000000,0.000000,14242,14242
1.000000,0.000000,0.000000,0.000000,0.000000,3190,3190
1.000000,0.000000,0.000000,0.000000,0.000000,20035,20035
4.000000,0.000000,0.000000,0.000000,0.000000,22157,22157
1.000000,0.000000,0.000000,0.000000,0.000000,5950,5950
1.000000,0.000000,0.000000,0.000000,0.000000,13723,13723
1.000000,0.000000,0.000000,0.000000,0.000000,4338,4338
2.000000,0.000000,0.000000,0.000000,0.000000,4452,4452
2.000000,1.000000,0.000000,0.000000,0.000000,22633,22633
4.000000,0.000000,0.000000,0.000000,0.000000,15138,15138
23.000000,1.000000,0.000000,0.000000,0.000000,27155,27155
1.000000,0.000000,0.000000,0.000000,0.000000,9236,9236
1.000000,0.000000,0.000000,0.000000,0.000000,20128,20128
5.000000,0.000000,0.000000,0.000000,0.000000,7354,7354
1.000000,0.000000,0.000000,0.000000,0.000000,15222,15222
1.000000,0.000000,0.000000,0.000000,0.000000,13115,13115
4.000000,0.000000,0.000000,0.000000,0.000000,16696,16696
7.000000,0.000000,0.000000,0.000000,0.000000,11679,11679
1.000000,0.000000,0.000000,0.000000,0.000000,7747,7747
1.000000,0.000000,0.000000,0.000000,0.000000,7990,7990
1.000000,0.000000,0.000000,0.000000,0.000000,4499,4499
5.000000,0.000000,0.000000,0.000000,0.000000,1431,1431
4.000000,0.000000,0.000000,0.000000,0.000000,28641,28641
18.000000,0.000000,0.000000,0.000000,0.000000,23556,23556
1.000000,0.000000,0.000000,0.000000,0.000000,24060,24060
1.000000,0.000000,0.000000,0.000000,0.000000,7061,7061
2.000000,0.000000,0.000000,0.000000,0.000000,2257,2257
2.000000,0.000000,0.000000,0.000000,0.000000,23013,23013
2.000000,0.000000,0.000000,0.000000,0.000000,15018,15018
1.000000,0.000000,0.000000,0.000000,0.000000,28135,28135
2.000000,0.000000,0.000000,0.000000,0.000000,25683,25683
1.000000,0.000000,0.000000,0.000000,0.000000,17802,17802
1.000000,0.000000,0.000000,0.000000,0.000000,530,530
1.000000,0.000000,0.000000,0.000000,0.000000,22148,22148
1.000000,0.000000,0.000000,0.000000,0.000000,1461,1461
1.000000,0.000000,0.000000,0.000000,0.000000,23066,23066
1.000000,0.000000,0.000000,0.000000,0.000000,10532,10532
1.000000,0.000000,0.000000,0.000000,0.000000,15934,15934
1.000000,0.000000,0.000000,0.000000,0.000000,13853,13853
13.000000,0.000000,0.000000,0.000000,0.000000,7868,7868
5.000000,0.000000,0.000000,0.000000,0.000000,2655,2655
1.000000,0.000000,0.000000,0.000000,0.000000,10532,10532
2.000000,0.000000,0.000000,0.000000,0.000000,14020,14020
5.000000,0.000000,0.000000,0.000000,0.000000,19974,19974
1.000000,0.000000,0.000000,0.000000,0.000000,10608,10608
1.000000,0.000000,0.000000,0.000000,0.000000,11280,11280
3.000000,0.000000,0.000000,0.000000,0.000000,22447,22447
1.000000,0.000000,0.000000,0.000000,0.000000,29547,29547
1.000000,0.000000,0.000000,0.000000,0.000000,25086,25086
1.000000,0.000000,0.000000,0.000000,0.000000,2641,2641
10.000000,2.000000,0.000000,0.000000,0.000000,15258,15258
1.000000,0.000000,0.000000,0.000000,0.000000,7071,7071
22.000000,0.000000,0.000000,0.000000,0.000000,25372,25372
1.000000,0.000000,0.000000,0.000000,0.000000,614,614
2.000000,0.000000,0.000000,0.000000,0.000000,4939,4939
2.000000,0.000000,0.000000,0.000000,0.000000,192,192
1.000000,0.000000,0.000000,0.000000,0.000000,22359,22359
1.000000,0.000000,0.000000,0.000000,0.000000,7737,7737
1.000000,0.000000,0.000000,0.000000,0.000000,10381,10381
1.000000,0.000000,0.000000,0.000000,0.000000,26144,26144
4.000000,0.000000,0.000000,0.000000,0.000000,18741,18741
1.000000,0.000000,0.000000,0.000000,0.000000,4846,4846
2.000000,0.000000,0.000000,0.000000,0.000000,15672,15672
1.000000,0.000000,0.000000,0.000000,0.000000,19525,19525
1.000000,0.000000,0.000000,0.000000,0.000000,25485,25485
1.000000,0.000000,0.000000,0.000000,0.000000,5848,5848
7.000000,1.000000,0.000000,0.000000,0.000000,25372,25372
1.000000,0.000000,0.000000,0.000000,0.000000,3444,3444
1.000000,0.000000,0.000000,0.000000,0.000000,1755,1755
1.000000,0.000000,0.000000,0.000000,0.000000,23237,23237
3.000000,0.000000,0.000000,0.000000,0.000000,29260,29260
1.000000,0.000000,0.000000,0.000000,0.000000,27514,27514
1.000000,0.000000,0.000000,0.000000,0.000000,15980,15980
6.000000,0.000000,0.000000,0.000000,0.000000,5529,5529
1.000000,0.000000,0.000000,0.000000,0.000000,21462,21462
9.000000,0.000000,0.000000,0.000000,0.000000,12168,12168
1.000000,0.000000,0.000000,0.000000,0.000000,19891,19891
2.000000,0.000000,0.000000,0.000000,0.000000,22280,22280
1.000000,0.000000,0.000000,0.000000,0.000000,11363,11363
1.000000,0.000000,0.000000,0.000000,0.000000,2319,2319
34.000000,1.000000,0.000000,0.000000,0.000000,27033,27033
1.000000,0.000000,0.000000,0.000000,0.000000,13779,13779
1.000000,0.000000,0.000000,0.000000,0.000000,3106,3106
1.000000,0.000000,0.000000,0.000000,0.000000,1237,1237
6.000000,0.000000,0.000000,0.000000,0.000000,28411,28411
2.000000,0.000000,0.000000,0.000000,0.000000,24616,24616
1.000000,0.000000,0.000000,0.000000,0.000000,13494,13494
1.000000,1.000000,0.000000,0.000000,0.000000,4731,4731
2.000000,0.000000,0.000000,0.000000,0.000000,22560,22560
1.000000,0.000000,0.000000,0.000000,0.000000,25694,25694
2.000000,1.000000,0.000000,0.000000,0.000000,7061,7061
2.000000,0.000000,0.000000,0.000000,0.000000,24459,24459
1.000000,0.000000,0.000000,0.000000,0.000000,2257,2257
1.000000,0.000000,0.000000,0.000000,0.000000,6117,6117
1.000000,0.000000,0.000000,0.000000,0.000000,10841,10841
2.000000,0.000000,0.000000,0.000000,0.000000,9894,9894
1.000000,0.000000,0.000000,0.000000,0.000000,11452,11452
2.000000,0.000000,0.000000,0.000000,0.000000,8573,8573
1.000000,0.000000,0.000000,0.000000,0.000000,5848,5848
1.000000,0.000000,0.000000,0.000000,0.000000,22393,22393
2.000000,0.000000,0.000000,0.000000,0.000000,24195,24195
0.000000,1.000000,0.000000,0.000000,0.000000,10948,10948
1.000000,0.000000,0.000000,0.000000,0.000000,13773,13773
1.000000,0.000000,0.000000,0.000000,0.000000,23556,23556
12.000000,1.000000,0.000000,0.000000,0.000000,21983,21983
1.000000,0.000000,0.000000,0.000000,0.000000,25917,25917
1.000000,0.000000,0.000000,0.000000,0.000000,11651,11651
5.000000,0.000000,0.000000,0.000000,0.000000,29099,29099
1.000000,0.000000,0.000000,0.000000,0.000000,7682,7682
3.000000,0.000000,0.000000,0.000000,0.000000,13450,13450
7.000000,1.000000,0.000000,0.000000,0.000000,18296,18296
9.000000,2.000000,0.000000,0.000000,0.000000,18075,18075
4.000000,0.000000,0.000000,0.000000,0.000000,18672,18672
8.000000,0.000000,0.000000,0.000000,0.000000,1831,1831
8.000000,1.000000,1.000000,0.000000,0.000000,8763,8763
4.000000,0.000000,0.000000,0.000000,0.000000,21110,21110
1.000000,0.000000,0.000000,0.000000,0.000000,11628,11628
1.000000,0.000000,0.000000,0.000000,0.000000,5043,5043
1.000000,0.000000,1.000000,0.000000,0.000000,19514,19514
1.000000,0.000000,0.000000,0.000000,0.000000,8439,8439
1.000000,0.000000,0.000000,0.000000,0.000000,8869,8869
2.000000,0.000000,0.000000,0.000000,0.000000,27786,27786
1.000000,0.000000,0.000000,0.000000,0.000000,282,282
2.000000,0.000000,0.000000,0.000000,0.000000,8680,8680
1.000000,0.000000,0.000000,0.000000,0.000000,27511,27511
3.000000,0.000000,0.000000,0.000000,0.000000,19466,19466
1.000000,0.000000,0.000000,0.000000,0.000000,27821,27821
1.000000,0.000000,0.000000,0.000000,0.000000,1272,1272
31.000000,0.000000,0.000000,0.000000,0.000000,8689,8689
1.000000,0.000000,0.000000,0.000000,0.000000,8043,8043
5.000000,1.000000,0.000000,0.000000,0.000000,26614,26614
1.000000,0.000000,0.000000,0.000000,0.000000,18912,18912
1.000000,1.000000,0.000000,0.000000,0.000000,21979,21979
1.000000,0.000000,0.000000,0.000000,0.000000,27448,27448
1.000000,0.000000,0.000000,0.000000,0.000000,23019,23019
1.000000,0.000000,0.000000,0.000000,0.000000,11652,11652
5.000000,1.000000,0.000000,0.000000,0.000000,20207,20207
1.000000,0.000000,0.000000,0.000000,0.000000,2367,2367
1.000000,0.000000,0.000000,0.000000,0.000000,23675,23675
2.000000,0.000000,0.000000,0.000000,0.000000,7389,7389
2.000000,0.000000,0.000000,0.000000,0.000000,11679,11679
1.000000,0.000000,0.000000,0.000000,0.000000,7479,7479
2.000000,0.000000,0.000000,0.000000,0.000000,9549,9549
1.000000,0.000000,0.000000,0.000000,0.000000,7552,7552
1.000000,0.000000,0.000000,0.000000,0.000000,5254,5254
3.000000,0.000000,0.000000,0.000000,0.000000,12132,12132
1.000000,0.000000,0.000000,0.000000,0.000000,4571,4571
1.000000,1.000000,0.000000,0.000000,0.000000,3228,3228
1.000000,0.000000,0.000000,0.000000,0.000000,27509,27509
2.000000,0.000000,0.000000,0.000000,0.000000,6624,6624
1.000000,0.000000,0.000000,0.000000,0.000000,12977,12977
3.000000,0.000000,0.000000,0.000000,0.000000,1591,1591
4.000000,0.000000,0.000000,0.000000,0.000000,20411,20411
1.000000,0.000000,0.000000,0.000000,0.000000,21273,21273
1.000000,0.000000,0.000000,0.000000,0.000000,17396,17396
1.000000,0.000000,0.000000,1.000000,0.000000,25040,25040
1.000000,0.000000,0.000000,0.000000,0.000000,24869,24869
1.000000,0.000000,0.000000,0.000000,0.000000,9750,9750
3.000000,0.000000,0.000000,0.000000,0.000000,14261,14261
2.000000,0.000000,0.000000,0.000000,0.000000,23410,23410
1.000000,0.000000,0.000000,0.000000,0.000000,22947,22947
2.000000,0.000000,0.000000,0.000000,0.000000,23953,23953
1.000000,0.000000,0.000000,0.000000,0.000000,21659,21659
1.000000,0.000000,0.000000,0.000000,0.000000,12731,12731
2.000000,0.000000,0.000000,0.000000,0.000000,24542,24542
5.000000,0.000000,0.000000,0.000000,0.000000,21377,21377
1.000000,0.000000,0.000000,0.000000,0.000000,18325,18325
1.000000,0.000000,0.000000,0.000000,0.000000,3627,3627
1.000000,0.000000,0.000000,0.000000,0.000000,28378,28378
1.000000,0.000000,0.000000,0.000000,0.000000,21657,21657
1.000000,0.000000,0.000000,0.000000,0.000000,11638,11638
1.000000,0.000000,0.000000,0.000000,0.000000,12848,12848
1.000000,0.000000,0.000000,0.000000,0.000000,21562,21562
3.000000,0.000000,0.000000,0.000000,0.000000,4339,4339
2.000000,2.000000,0.000000,0.000000,0.000000,15308,15308
1.000000,0.000000,0.000000,0.000000,0.000000,26722,26722
3.000000,0.000000,0.000000,0.000000,0.000000,29314,29314
1.000000,0.000000,0.000000,0.000000,0.000000,16096,16096
2.000000,0.000000,0.000000,0.000000,0.000000,11080,11080
2.000000,0.000000,0.000000,0.000000,0.000000,12285,12285
1.000000,0.000000,0.000000,0.000000,0.000000,3850,3850
1.000000,0.000000,0.000000,0.000000,0.000000,20297,20297
1.000000,0.000000,0.000000,0.000000,0.000000,11670,11670
1.000000,0.000000,0.000000,0.000000,0.000000,23031,23031
1.000000,0.000000,0.000000,0.000000,0.000000,4510,4510
2.000000,0.000000,0.000000,0.000000,0.000000,15934,15934
2.000000,0.000000,0.000000,0.000000,0.000000,5539,5539
2.000000,0.000000,0.000000,0.000000,0.000000,11963,11963
2.000000,0.000000,0.000000,0.000000,0.000000,28227,28227
1.000000,0.000000,0.000000,0.000000,0.000000,13986,13986
1.000000,0.000000,0.000000,0.000000,0.000000,12699,12699
3.000000,0.000000,0.000000,0.000000,0.000000,21503,21503
1.000000,0.000000,0.000000,0.000000,0.000000,29062,29062
1.000000,0.000000,0.000000,0.000000,0.000000,18353,18353
1.000000,0.000000,0.000000,0.000000,0.000000,19247,19247
2.000000,0.000000,0.000000,0.000000,0.000000,143,143
1.000000,0.000000,0.000000,0.000000,0.000000,18627,18627
2.000000,0.000000,0.000000,0.000000,0.000000,21315,21315
1.000000,0.000000,0.000000,0.000000,0.000000,16754,16754
1.000000,0.000000,0.000000,0.000000,0.000000,27060,27060
1.000000,0.000000,0.000000,0.000000,0.000000,3734,3734
8.000000,0.000000,0.000000,0.000000,0.000000,13375,13375
1.000000,0.000000,0.000000,0.000000,0.000000,26728,26728
2.000000,0.000000,0.000000,0.000000,0.000000,5393,5393
1.000000,0.000000,0.000000,0.000000,0.000000,26640,26640
1.000000,0.000000,0.000000,0.000000,0.000000,7173,7173
4.000000,0.000000,0.000000,0.000000,0.000000,3254,3254
3.000000,0.000000,0.000000,0.000000,0.000000,16681,16681
1.000000,0.000000,0.000000,0.000000,0.000000,24726,24726
1.000000,0.000000,0.000000,0.000000,0.000000,27196,27196
4.000000,1.000000,0.000000,0.000000,0.000000,15434,15434
6.000000,1.000000,0.000000,0.000000,0.000000,29213,29213
1.000000,0.000000,0.000000,0.000000,0.000000,23928,23928
2.000000,0.000000,0.000000,0.000000,0.000000,7963,7963
1.000000,0.000000,0.000000,0.000000,0.000000,20388,20388
